test_time_second,voltage_volt,current_ampere,cycle_count,step_count,step_index,charging_capacity_ah,discharging_capacity_ah,charging_energy_wh,discharging_energy_wh,unix_time_second
660.002,3.424449,0.1649768524169922,6.283185307179586,2,2,0.029789484024047845,0.0,0.1005924072265625,0.0,1766393724.9350002
670.002,3.4257216,0.1649911804199219,6.283185307179586,2,2,0.0302477741241455,0.0,0.10216211700439454,0.0,1766393734.9350002
680.002,3.426973,0.16498817443847658,6.283185307179586,2,2,0.030706069946289057,0.0,0.10373242187500001,0.0,1766393744.9350002
690.002,3.4282103,0.16499560546875,6.283185307179586,2,2,0.031164382934570307,0.0,0.1053033676147461,0.0,1766393754.9350002
700.002,3.4294496,0.1649971160888672,6.283185307179586,2,2,0.031622694015502925,0.0,0.10687486267089844,0.0,1766393764.9350002
710.002,3.4306889,0.16498880004882813,6.283185307179586,2,2,0.032081001281738276,0.0,0.10844692993164062,0.0,1766393774.9350002
720.002,3.4319165,0.16499224853515626,6.283185307179586,2,2,0.03253931045532226,0.0,0.11001953887939453,0.0,1766393784.9350002
730.002,3.433134,0.16498977661132813,6.283185307179586,2,2,0.03299761199951171,0.0,0.11159270477294922,0.0,1766393794.9350002
740.002,3.4343448,0.16498065185546876,6.283185307179586,2,2,0.033455902099609365,0.0,0.1131663818359375,0.0,1766393804.9350002
750.002,3.4355483,0.16497030639648438,6.283185307179586,2,2,0.033914180755615225,0.0,0.11474057006835937,0.0,1766393814.9350002
760.002,3.4367547,0.16497817993164063,6.283185307179586,2,2,0.034372459411621085,0.0,0.11631531524658204,0.0,1766393824.9350002
770.002,3.4379468,0.16498260498046877,6.283185307179586,2,2,0.03483074569702148,0.0,0.11789061737060547,0.0,1766393834.9350002
780.002,3.439126,0.16499145507812502,6.283185307179586,2,2,0.03528903579711913,0.0,0.11946649932861328,0.0,1766393844.9350002
790.002,3.4402995,0.16499331665039063,6.283185307179586,2,2,0.03574734878540038,0.0,0.12104300689697266,0.0,1766393854.9350002
800.002,3.4414852,0.16498765563964843,6.283185307179586,2,2,0.036205657958984366,0.0,0.12262001037597657,0.0,1766393864.9350002
810.002,3.4426527,0.16498977661132813,6.283185307179586,2,2,0.036663963317871084,0.0,0.12419756317138672,0.0,1766393874.9350002
820.002,3.4438076,0.1649911804199219,6.283185307179586,2,2,0.03712226486206054,0.0,0.125775634765625,0.0,1766393884.9350002
830.002,3.4449675,0.16498861694335937,6.283185307179586,2,2,0.03758057022094726,0.0,0.1273542251586914,0.0,1766393894.9350002
840.002,3.4461188,0.16498171997070313,6.283185307179586,2,2,0.03803886413574218,0.0,0.12893331909179687,0.0,1766393904.9350002
850.002,3.447252,0.16497640991210938,6.283185307179586,2,2,0.03849713134765624,0.0,0.1305128631591797,0.0,1766393914.9350002
860.002,3.4483895,0.16498013305664064,6.283185307179586,2,2,0.03895541381835937,0.0,0.13209295654296876,0.0,1766393924.9350002
870.002,3.4495318,0.16498313903808595,6.283185307179586,2,2,0.039413696289062494,0.0,0.13367359924316408,0.0,1766393934.9350002
880.002,3.4506545,0.1649909210205078,6.283185307179586,2,2,0.039871997833251946,0.0,0.13525479125976564,0.0,1766393944.9350002
890.002,3.4517698,0.16499029541015625,6.283185307179586,2,2,0.04033030700683593,0.0,0.1368365478515625,0.0,1766393954.9350002
900.002,3.4528918,0.1649909210205078,6.283185307179586,2,2,0.04078861999511718,0.0,0.13841880798339845,0.0,1766393964.9350002
910.002,3.454001,0.16499224853515626,6.283185307179586,2,2,0.04124693298339843,0.0,0.14000160217285157,0.0,1766393974.9350002
920.002,3.4551134,0.1649940185546875,6.283185307179586,2,2,0.04170524215698242,0.0,0.1415848846435547,0.0,1766393984.9350002
930.002,3.4562085,0.16498870849609376,6.283185307179586,2,2,0.0421635398864746,0.0,0.14316864013671876,0.0,1766393994.9350002
940.002,3.4573078,0.16498605346679687,6.283185307179586,2,2,0.04262183761596679,0.0,0.1447528839111328,0.0,1766394004.9350002
950.002,3.4583938,0.16498109436035158,6.283185307179586,2,2,0.04308011245727538,0.0,0.14633755493164063,0.0,1766394014.9350002
960.002,3.4594738,0.16498330688476562,6.283185307179586,2,2,0.04353839492797851,0.0,0.14792274475097655,0.0,1766394024.9350002
970.002,3.4605482,0.1649864959716797,6.283185307179586,2,2,0.04399667358398437,0.0,0.14950842285156252,0.0,1766394034.9350002
