test_time_second,voltage_volt,current_ampere,ambient_temperature_celsius
1295143657.7436,0.337539194454052,0.000127647432498,25.7758
1295179657.4808,0.337920594673774,0.000127647432498,25.7758
1295215656.7056003,0.338301994893496,0.000127647432498,25.7758
1295251656.7091997,0.338492695003357,0.000127647432498,25.77275
1295287656.7259998,0.338874095223079,0.0001276870130972,25.77275
1295323658.3328006,0.339255495442801,0.000127647432498,25.77275
1295359656.7056003,0.339827595772384,0.000127647432498,25.77275
1295395657.9427996,0.340018295882245,0.0001276870130972,25.77275
1295431656.7067995,0.340399696101967,0.0001276870130972,25.77275
1295467658.1048002,0.340781096321689,0.000127647432498,25.77275
1295503657.3692,0.341162496541412,0.0001276870130972,25.77275
1295539656.7068005,0.341543896761134,0.000127647432498,25.7758
1295575657.4231997,0.341925296980856,0.000127647432498,25.77886
1295611656.9072,0.342306697200578,0.000127647432498,25.77886
1295647657.2660007,0.3426880974203,0.000127647432498,25.7758
1295683656.7943997,0.343069497640022,0.0001276870130972,25.7758
1295719657.3836002,0.343450897859744,0.000127647432498,25.77886
1295755657.8792,0.343832298079466,0.0001276870130972,25.7758
1295791656.7067997,0.344213698299188,0.000127647432498,25.77275
1295827656.8544002,0.344404398409049,0.0001276870130972,25.77275
1295863656.7068005,0.344785798628771,0.000127647432498,25.77275
1295899656.7056007,0.345167198848494,0.000127647432498,25.77275
1295935656.7055995,0.345548599068216,0.000127647432498,25.77275
1295971657.3548,0.345929999287938,0.000127647432498,25.77275
1296007656.7871938,0.34631139950766,0.0001276870130972,25.7758
1296043657.9127986,0.346692799727382,0.0001276870130972,25.7758
1296079658.2943957,0.347074199947104,0.000127647432498,25.7758
1296115656.7247999,0.347455600166826,0.000127647432498,25.7758
1296151657.7676034,0.347837000386548,0.000127647432498,25.77886
1296187656.7068043,0.34821840060627,0.000127647432498,25.77886
1296223657.9140053,0.348599800825992,0.000127647432498,25.7758
1296259656.7247987,0.348981201045714,0.0001276870130972,25.77275
1296295658.3664057,0.349362601265437,0.000127647432498,25.7758
1296331657.9944048,0.349744001485159,0.0001276870130972,25.7758
1296367656.7056005,0.350125401704881,0.0001276870130972,25.7758
1296403656.7056034,0.350506801924603,0.0001276870130972,25.7758
1296439656.7056065,0.350888202144325,0.000127647432498,25.77275
1296475657.147195,0.351269602364047,0.0001276870130972,25.7758
1296511658.3891938,0.351651002583769,0.000127647432498,25.7758
1296547658.1408052,0.352032402803491,0.000127647432498,25.7758
1296583657.6319983,0.352413803023213,0.000127647432498,25.7758
1296619656.7055945,0.352795203242935,0.000127647432498,25.7758
1296655658.5283957,0.353176603462657,0.000127647432498,25.77275
1296691656.772798,0.353558003682379,0.000127647432498,25.7758
1296727656.7056034,0.353939403902102,0.000127647432498,25.7758
1296763656.7115939,0.354320804121824,0.000127647432498,25.7758
1296799657.624797,0.354702204341546,0.000127647432498,25.7758
1296835656.7068043,0.355083604561268,0.000127647432498,25.77886
1296871657.9775999,0.355655704890851,0.000127647432498,25.7758
1296907656.7067971,0.356037105110573,0.000127647432498,25.7758
1296943656.7284043,0.356227805220434,0.000127647432498,25.77886
1296979656.7068028,0.356609205440156,0.000127647432498,25.7758
1297015656.9912,0.356990605659878,0.000127647432498,25.7758
1297051657.3116002,0.3573720058796,0.000127647432498,25.77886
1297087657.1243958,0.357944106209184,0.0001276870130972,25.7758
1297123657.6092064,0.358325506428906,0.0001276870130972,25.7758
1297159656.7115993,0.358706906648628,0.000127647432498,25.7758
1297195656.710397,0.35908830686835,0.0001276870130972,25.7758
1297231657.9164057,0.359469707088072,0.0001276870130972,25.77275
1297267657.5240057,0.359851107307794,0.000127647432498,25.77275
1297303657.5408049,0.360232507527516,0.000127647432498,25.77275
1297339657.6007996,0.360613907747238,0.000127647432498,25.77275
1297375657.156806,0.36099530796696,0.000127647432498,25.77275
1297411656.7067986,0.361376708186682,0.0001276870130972,25.76969
1297447656.7068014,0.361758108406404,0.0001276870130972,25.77275
1297483657.6175942,0.362139508626127,0.0001276870130972,25.77275
1297519656.7487977,0.362520908845849,0.000127647432498,25.76969
1297555656.7056048,0.363093009175432,0.000127647432498,25.76969
1297591657.7124052,0.363283709285293,0.000127647432498,25.77275
1297627657.7711947,0.363855809614876,0.000127647432498,25.77275
1297663656.7068057,0.364237209834598,0.000127647432498,25.77275
1297699656.7067957,0.36461861005432,0.000127647432498,25.77275
1297735657.3404002,0.365000010274042,0.000127647432498,25.77275
1297771656.705596,0.365381410493764,0.0001276870130972,25.77275
1297807657.7400014,0.365762810713486,0.0001276870130972,25.77275
1297843657.4435964,0.366144210933209,0.000127647432498,25.76969
1297879656.7056048,0.366525611152931,0.000127647432498,25.76969
1297915656.7068,0.367097711482514,0.000127647432498,25.77275
1297951658.4071937,0.367479111702236,0.0001276870130972,25.77275
1297987657.0667958,0.367860511921958,0.0001276870130972,25.77275
1298023657.016397,0.36824191214168,0.000127647432498,25.76969
1298059656.7056065,0.368623312361402,0.0001276870130972,25.77275
1298095658.329199,0.369004712581124,0.0001276870130972,25.7758
1298131656.8160055,0.369386112800846,0.000127647432498,25.7758
1298167658.2968047,0.369958213130429,0.0001276870130972,25.7758
1298203657.4903977,0.370339613350152,0.0001276870130972,25.7758
1298239657.7184057,0.370721013569874,0.000127647432498,25.7758
1298275656.718804,0.371293113899457,0.000127647432498,25.7758
1298311656.7056005,0.371483814009318,0.0001276870130972,25.77886
1298347657.4879985,0.372055914338901,0.000127647432498,25.7758
1298383656.712799,0.372437314558623,0.000127647432498,25.7758
1298419656.705596,0.372818714778345,0.000127647432498,25.7758
1298455658.1683943,0.373200114998067,0.0001276870130972,25.7758
1298491656.7056017,0.373581515217789,0.0001276870130972,25.7758
1298527657.8516057,0.374153615547372,0.000127647432498,25.77886
1298563656.7128005,0.374535015767095,0.000127647432498,25.7758
1298599658.0663977,0.374916415986817,0.0001276870130972,25.77886
1298635658.2331955,0.375297816206539,0.000127647432498,25.77886
1298671657.737595,0.375869916536122,0.000127647432498,25.7758
1298707656.7752016,0.376251316755844,0.0001276870130972,25.7758
1298743657.1316042,0.376632716975566,0.0001276870130972,25.77886
1298779657.6320057,0.377014117195288,0.000127647432498,25.7758
1298815656.705602,0.37739551741501,0.000127647432498,25.77275
1298851656.7127976,0.377776917634732,0.0001276870130972,25.77275
1298887657.1580024,0.378349017964316,0.0001276870130972,25.77275
1298923657.1664033,0.378730418184038,0.000127647432498,25.7758
1298959656.7103958,0.37911181840376,0.000127647432498,25.77275
1298995658.2908058,0.379683918733343,0.000127647432498,25.77275
1299031656.7080038,0.380065318953065,0.000127647432498,25.77275
1299067657.6151938,0.380446719172787,0.0001276870130972,25.77275
